Product ID,Product Name,Category,Sub-Category,total_orders,total_units,total_revenue,total_profit,profit_margin_pct,avg_discount_pct
OFF-PA-10001534,Xerox 230,Office Supplies,Paper,5,13,127.01,16.24,12.8,4.8
OFF-PA-10001560,"Adams Telephone Message Books, 5 1/4” x 11”",Office Supplies,Paper,5,29,80.94,25.07,31.0,3.9
OFF-PA-10001569,Xerox 232,Office Supplies,Paper,4,18,120.53,11.09,9.2,4.9
OFF-PA-10001583,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",Office Supplies,Paper,2,5,49.98,-8.03,-16.1,6.5
OFF-PA-10001593,Xerox 1947,Office Supplies,Paper,5,19,136.34,10.15,7.4,5.0
OFF-PA-10001609,Tops Wirebound Message Log Books,Office Supplies,Paper,6,20,73.7,28.57,38.8,4.3
OFF-PA-10001622,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",Office Supplies,Paper,4,22,38.14,-2.89,-7.6,4.8
OFF-PA-10001639,Xerox 203,Office Supplies,Paper,6,24,143.86,18.76,13.0,5.0
OFF-PA-10001661,Xerox 1922,Office Supplies,Paper,1,2,11.95,4.67,39.1,0.5
OFF-PA-10001667,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),Office Supplies,Paper,8,33,169.83,15.1,8.9,4.8
OFF-PA-10001685,Easy-staple paper,Office Supplies,Paper,5,28,257.56,36.31,14.1,5.1
OFF-PA-10001712,Xerox 1948,Office Supplies,Paper,3,19,149.85,25.87,17.3,5.0
OFF-PA-10001725,Xerox 1892,Office Supplies,Paper,1,3,116.28,15.85,13.6,2.8
OFF-PA-10001736,Xerox 1880,Office Supplies,Paper,5,24,623.74,99.62,16.0,4.1
OFF-PA-10001745,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",Office Supplies,Paper,3,10,108.42,29.53,27.2,4.0
OFF-PA-10001752,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),Office Supplies,Paper,3,9,32.87,10.99,33.4,7.7
OFF-PA-10001763,Xerox 1896,Office Supplies,Paper,2,5,49.95,-7.83,-15.7,4.9
OFF-PA-10001776,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",Office Supplies,Paper,8,39,200.23,31.73,15.8,4.4
OFF-PA-10001790,Xerox 1910,Office Supplies,Paper,5,16,586.09,85.39,14.6,5.8
OFF-PA-10001800,Xerox 220,Office Supplies,Paper,8,38,145.15,38.29,26.4,3.9
OFF-PA-10001801,Xerox 193,Office Supplies,Paper,3,7,77.74,25.19,32.4,5.0
OFF-PA-10001804,Xerox 195,Office Supplies,Paper,8,23,164.33,38.39,23.4,3.9
OFF-PA-10001815,Xerox 1885,Office Supplies,Paper,5,28,960.8,177.95,18.5,5.5
OFF-PA-10001826,Xerox 207,Office Supplies,Paper,2,8,40.18,9.51,23.7,5.3
OFF-PA-10001837,Xerox 1976,Office Supplies,Paper,2,8,36.29,11.85,32.7,5.8
OFF-PA-10001838,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",Office Supplies,Paper,10,37,132.89,40.08,30.2,5.5
OFF-PA-10001846,Xerox 1899,Office Supplies,Paper,5,20,69.36,30.44,43.9,5.4
OFF-PA-10001870,Xerox 202,Office Supplies,Paper,8,30,171.07,-5.44,-3.2,6.1
OFF-PA-10001878,Xerox 1891,Office Supplies,Paper,7,14,1320.57,212.11,16.1,4.9
OFF-PA-10001892,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",Office Supplies,Paper,5,22,110.02,-1.47,-1.3,6.1
OFF-PA-10001934,Xerox 1993,Office Supplies,Paper,8,30,147.74,23.42,15.9,4.8
OFF-PA-10001937,Xerox 21,Office Supplies,Paper,7,28,124.42,28.18,22.6,4.3
OFF-PA-10001947,Xerox 1974,Office Supplies,Paper,4,15,57.41,26.45,46.1,5.3
OFF-PA-10001950,Southworth 25% Cotton Antique Laid Paper & Envelopes,Office Supplies,Paper,4,13,193.49,23.78,12.3,6.4
OFF-PA-10001952,Xerox 1902,Office Supplies,Paper,2,7,82.22,-4.98,-6.1,7.4
OFF-PA-10001954,Xerox 1964,Office Supplies,Paper,4,13,721.74,125.38,17.4,4.1
OFF-PA-10001970,Xerox 1881,Office Supplies,Paper,11,50,454.36,83.21,18.3,5.8
OFF-PA-10001970,Xerox 1908,Office Supplies,Paper,7,26,1712.99,302.59,17.7,4.6
OFF-PA-10001972,Xerox 214,Office Supplies,Paper,9,26,215.14,40.22,18.7,4.9
OFF-PA-10001977,Xerox 194,Office Supplies,Paper,4,19,443.84,60.84,13.7,5.7
OFF-PA-10001994,"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",Office Supplies,Paper,3,9,121.39,34.75,28.6,6.9
OFF-PA-10002001,Xerox 1984,Office Supplies,Paper,1,2,12.96,1.95,15.0,3.2
OFF-PA-10002005,Xerox 225,Office Supplies,Paper,9,43,196.99,48.44,24.6,4.0
OFF-PA-10002036,Xerox 1930,Office Supplies,Paper,5,11,138.67,25.32,18.3,5.5
OFF-PA-10002105,Xerox 223,Office Supplies,Paper,3,9,58.32,15.93,27.3,6.3
OFF-PA-10002109,Wirebound Voice Message Log Book,Office Supplies,Paper,2,9,15.23,-0.11,-0.7,4.6
OFF-PA-10002120,Xerox 1889,Office Supplies,Paper,3,9,516.62,84.79,16.4,4.4
OFF-PA-10002137,"Southworth 100% Résumé Paper, 24lb.",Office Supplies,Paper,7,25,262.96,57.95,22.0,5.6
OFF-PA-10002160,Xerox 1978,Office Supplies,Paper,8,33,174.56,56.62,32.4,5.9
OFF-PA-10002195,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",Office Supplies,Paper,5,21,53.85,-8.23,-15.3,5.4
OFF-PA-10002195,Xerox 1966,Office Supplies,Paper,6,28,79.06,-1.76,-2.2,4.8
OFF-PA-10002222,"Xerox Color Copier Paper, 11"" x 17"", Ream",Office Supplies,Paper,6,29,593.84,109.02,18.4,6.2
OFF-PA-10002230,Xerox 1897,Office Supplies,Paper,4,22,67.73,29.59,43.7,6.7
OFF-PA-10002245,Xerox 1895,Office Supplies,Paper,7,40,191.36,40.36,21.1,4.7
OFF-PA-10002246,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",Office Supplies,Paper,6,20,119.97,19.2,16.0,4.2
OFF-PA-10002250,Things To Do Today Pad,Office Supplies,Paper,7,34,138.53,20.06,14.5,3.9
OFF-PA-10002254,Xerox 1883,Office Supplies,Paper,7,19,881.09,151.79,17.2,6.8
OFF-PA-10002259,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",Office Supplies,Paper,3,14,76.09,25.16,33.1,6.4
OFF-PA-10002262,Xerox 192,Office Supplies,Paper,6,26,142.56,21.83,15.3,4.5
OFF-PA-10002319,Xerox 1944,Office Supplies,Paper,6,22,573.65,113.97,19.9,4.7
OFF-PA-10002333,"Universal Ultra Bright White Copier/Laser Paper, 8 1/2"" x 11"", Ream",Office Supplies,Paper,1,2,15.55,6.32,40.6,4.0
OFF-PA-10002365,Xerox 1967,Office Supplies,Paper,5,18,89.42,14.84,16.6,5.7
OFF-PA-10002377,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",Office Supplies,Paper,7,22,172.67,24.22,14.0,4.5
OFF-PA-10002377,Xerox 1916,Office Supplies,Paper,7,32,831.98,128.67,15.5,6.7
OFF-PA-10002421,Embossed Ink Jet Note Cards,Office Supplies,Paper,4,17,284.38,30.63,10.8,5.1
OFF-PA-10002464,HP Office Recycled Paper (20Lb. and 87 Bright),Office Supplies,Paper,4,14,106.35,41.24,38.8,5.8
OFF-PA-10002479,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),Office Supplies,Paper,8,30,139.39,30.93,22.2,4.7
OFF-PA-10002499,Xerox 1890,Office Supplies,Paper,2,3,244.7,45.05,18.4,4.4
OFF-PA-10002552,Xerox 1958,Office Supplies,Paper,2,6,32.4,2.12,6.5,4.0
OFF-PA-10002558,Xerox 1938,Office Supplies,Paper,1,7,268.24,47.64,17.8,6.3
OFF-PA-10002581,Xerox 1951,Office Supplies,Paper,5,22,582.42,87.96,15.1,5.0
OFF-PA-10002586,Xerox 1970,Office Supplies,Paper,6,18,101.59,18.51,18.2,5.5
OFF-PA-10002606,Xerox 1928,Office Supplies,Paper,4,19,124.61,31.96,25.6,7.1
OFF-PA-10002615,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",Office Supplies,Paper,8,39,106.72,29.02,27.2,4.2
OFF-PA-10002659,Avoid Verbal Orders Carbonless Minifold Book,Office Supplies,Paper,5,14,68.28,14.26,20.9,5.2
OFF-PA-10002666,Southworth 25% Cotton Linen-Finish Paper & Envelopes,Office Supplies,Paper,4,22,166.7,21.1,12.7,4.9
OFF-PA-10002689,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),Office Supplies,Paper,5,15,155.52,42.99,27.6,4.3
OFF-PA-10002709,Xerox 1956,Office Supplies,Paper,2,4,89.7,9.51,10.6,3.8
OFF-PA-10002713,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",Office Supplies,Paper,8,20,227.04,52.01,22.9,5.7
OFF-PA-10002741,Xerox 1980,Office Supplies,Paper,2,6,34.24,11.67,34.1,4.6
OFF-PA-10002749,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",Office Supplies,Paper,3,14,72.25,14.81,20.5,3.5
OFF-PA-10002751,Xerox 1920,Office Supplies,Paper,4,14,89.7,11.88,13.2,2.9
OFF-PA-10002764,Easy-staple paper,Office Supplies,Paper,3,8,170.1,25.99,15.3,7.2
OFF-PA-10002787,Xerox 227,Office Supplies,Paper,8,38,120.53,14.52,12.0,5.1
OFF-PA-10002870,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",Office Supplies,Paper,5,24,124.8,9.36,7.5,4.5
OFF-PA-10002893,"Wirebound Service Call Books, 5 1/2"" x 4""",Office Supplies,Paper,5,20,125.84,32.48,25.8,4.5
OFF-PA-10002923,Xerox 1942,Office Supplies,Paper,6,20,597.07,90.15,15.1,5.9
OFF-PA-10002947,Xerox 1923,Office Supplies,Paper,5,21,94.86,9.95,10.5,6.5
OFF-PA-10002960,Xerox 1926,Office Supplies,Paper,1,2,34.86,7.77,22.3,4.9
OFF-PA-10002968,Xerox 1973,Office Supplies,Paper,2,10,169.02,36.24,21.4,4.6
OFF-PA-10002986,Xerox 1898,Office Supplies,Paper,11,44,280.56,26.64,9.5,4.9
OFF-PA-10003001,Xerox 1986,Office Supplies,Paper,4,17,85.5,28.14,32.9,6.1
OFF-PA-10003016,"Adams ""While You Were Out"" Message Pads",Office Supplies,Paper,5,22,72.85,12.66,17.4,5.0
OFF-PA-10003022,Standard Line “While You Were Out” Hardbound Telephone Message Book,Office Supplies,Paper,2,4,211.01,30.2,14.3,4.4
OFF-PA-10003022,Xerox 1992,Office Supplies,Paper,4,21,86.11,5.09,5.9,5.3
OFF-PA-10003036,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",Office Supplies,Paper,4,19,64.06,13.05,20.4,5.2
OFF-PA-10003039,Xerox 1960,Office Supplies,Paper,6,15,879.83,151.58,17.2,4.2
OFF-PA-10003063,EcoTones Memo Sheets,Office Supplies,Paper,3,10,52.8,23.58,44.7,4.0
OFF-PA-10003072,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",Office Supplies,Paper,5,18,99.79,16.43,16.5,5.9
OFF-PA-10003127,Easy-staple paper,Office Supplies,Paper,6,25,327.11,53.72,16.4,5.9
OFF-PA-10003129,Tops White Computer Printout Paper,Office Supplies,Paper,4,22,684.74,105.54,15.4,5.7
OFF-PA-10003134,Xerox 1937,Office Supplies,Paper,4,11,499.62,103.57,20.7,4.6
OFF-PA-10003172,Xerox 1996,Office Supplies,Paper,8,29,176.26,35.67,20.2,4.1
OFF-PA-10003177,Xerox 1999,Office Supplies,Paper,7,35,98.5,15.79,16.0,4.2
OFF-PA-10003205,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",Office Supplies,Paper,2,2,35.95,4.44,12.4,6.2
OFF-PA-10003228,Xerox 1917,Office Supplies,Paper,5,23,1222.75,227.42,18.6,4.6
OFF-PA-10003256,Avery Personal Creations Heavyweight Cards,Office Supplies,Paper,3,12,103.86,14.3,13.8,4.5
OFF-PA-10003270,Xerox 1954,Office Supplies,Paper,4,14,84.48,14.86,17.6,5.0
OFF-PA-10003302,Xerox 1906,Office Supplies,Paper,7,30,1098.64,198.67,18.1,6.0
OFF-PA-10003309,Xerox 211,Office Supplies,Paper,4,19,104.98,7.07,6.7,5.0
OFF-PA-10003349,Xerox 1957,Office Supplies,Paper,6,29,95.9,8.75,9.1,4.2
OFF-PA-10003363,Xerox 204,Office Supplies,Paper,4,11,110.16,26.24,23.8,6.0
OFF-PA-10003395,Xerox 1941,Office Supplies,Paper,5,18,1740.51,275.19,15.8,4.9
OFF-PA-10003424,"""While you Were Out"" Message Book, One Form per Page",Office Supplies,Paper,3,10,25.23,-3.85,-15.3,7.0
OFF-PA-10003441,Xerox 226,Office Supplies,Paper,11,44,334.37,55.97,16.7,5.6
OFF-PA-10003465,Xerox 1912,Office Supplies,Paper,4,13,201.08,45.55,22.7,5.3
OFF-PA-10003543,Xerox 1985,Office Supplies,Paper,2,8,25.92,17.95,69.3,4.6
OFF-PA-10003591,Southworth 100% Cotton The Best Paper,Office Supplies,Paper,3,14,151.54,23.29,15.4,4.0
OFF-PA-10003625,Xerox 1979,Office Supplies,Paper,3,12,328.39,61.57,18.7,4.7
OFF-PA-10003641,Xerox 1909,Office Supplies,Paper,9,38,970.78,158.58,16.3,4.9
OFF-PA-10003651,Xerox 1968,Office Supplies,Paper,5,26,165.66,26.24,15.8,4.8
OFF-PA-10003656,Xerox 1935,Office Supplies,Paper,4,18,538.15,88.68,16.5,4.6
OFF-PA-10003657,Xerox 1927,Office Supplies,Paper,5,21,65.06,-2.09,-3.2,5.2
OFF-PA-10003673,Strathmore Photo Mount Cards,Office Supplies,Paper,9,26,245.44,62.81,25.6,5.9
OFF-PA-10003724,"Wirebound Message Book, 4 per Page",Office Supplies,Paper,7,25,184.62,45.6,24.7,5.5
OFF-PA-10003729,Xerox 1998,Office Supplies,Paper,2,5,46.66,3.57,7.7,4.8
OFF-PA-10003739,Xerox 1969,Office Supplies,Paper,1,6,11.56,-7.34,-63.5,4.1
OFF-PA-10003790,Xerox 1991,Office Supplies,Paper,6,33,575.57,83.87,14.6,5.1
OFF-PA-10003797,Xerox 209,Office Supplies,Paper,5,22,187.92,31.73,16.9,5.4
OFF-PA-10003823,Xerox 197,Office Supplies,Paper,3,16,501.88,84.68,16.9,5.1
OFF-PA-10003845,Xerox 1987,Office Supplies,Paper,4,17,92.48,5.34,5.8,7.7
OFF-PA-10003848,Xerox 1997,Office Supplies,Paper,7,28,165.89,26.31,15.9,4.6
OFF-PA-10003883,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",Office Supplies,Paper,5,23,119.21,23.3,19.5,4.7
OFF-PA-10003892,Xerox 1943,Office Supplies,Paper,4,16,743.43,138.09,18.6,5.1
OFF-PA-10003893,Xerox 1962,Office Supplies,Paper,7,26,109.57,-0.52,-0.5,5.3
OFF-PA-10003919,Xerox 1989,Office Supplies,Paper,1,7,7.97,13.48,169.1,5.1
OFF-PA-10003936,Xerox 1994,Office Supplies,Paper,4,7,76.46,6.14,8.0,7.0
OFF-PA-10003953,Xerox 218,Office Supplies,Paper,5,22,49.25,3.23,6.6,5.8
OFF-PA-10003971,Xerox 1965,Office Supplies,Paper,4,13,56.21,-2.18,-3.9,4.5
OFF-PA-10004000,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",Office Supplies,Paper,4,12,50.14,1.02,2.0,3.1
OFF-PA-10004022,Hammermill Color Copier Paper (28Lb. and 96 Bright),Office Supplies,Paper,2,10,29.97,12.45,41.5,4.7
OFF-PA-10004039,Xerox 1882,Office Supplies,Paper,4,15,391.86,85.69,21.9,4.5
OFF-PA-10004040,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),Office Supplies,Paper,5,23,129.17,12.96,10.0,4.1
OFF-PA-10004041,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",Office Supplies,Paper,5,23,131.72,18.79,14.3,5.3
OFF-PA-10004071,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",Office Supplies,Paper,10,28,1098.5,192.67,17.5,4.1
OFF-PA-10004082,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",Office Supplies,Paper,7,27,223.44,43.3,19.4,4.3
OFF-PA-10004092,Tops Green Bar Computer Printout Paper,Office Supplies,Paper,3,16,342.58,73.72,21.5,5.2
OFF-PA-10004100,Xerox 216,Office Supplies,Paper,8,41,238.46,35.91,15.1,4.4
OFF-PA-10004101,Xerox 1894,Office Supplies,Paper,5,18,169.78,32.66,19.2,5.3
OFF-PA-10004156,Xerox 188,Office Supplies,Paper,7,31,201.85,27.33,13.5,5.8
OFF-PA-10004239,Xerox 1953,Office Supplies,Paper,4,21,47.08,8.58,18.2,2.7
OFF-PA-10004243,Xerox 1939,Office Supplies,Paper,5,19,417.34,62.54,15.0,4.9
OFF-PA-10004248,Xerox 1990,Office Supplies,Paper,2,11,36.96,-5.4,-14.6,1.8
OFF-PA-10004255,Xerox 219,Office Supplies,Paper,4,18,97.2,3.03,3.1,6.7
OFF-PA-10004285,Xerox 1959,Office Supplies,Paper,6,22,133.6,28.04,21.0,5.9
OFF-PA-10004327,Xerox 1911,Office Supplies,Paper,5,11,603.54,88.27,14.6,6.1
OFF-PA-10004353,Southworth 25% Cotton Premium Laser Paper and Envelopes,Office Supplies,Paper,5,21,527.47,93.4,17.7,4.7
OFF-PA-10004355,Xerox 231,Office Supplies,Paper,5,23,79.06,14.83,18.8,4.6
OFF-PA-10004359,Multicolor Computer Printout Paper,Office Supplies,Paper,5,19,1887.3,349.06,18.5,4.9
OFF-PA-10004381,14-7/8 x 11 Blue Bar Computer Printout Paper,Office Supplies,Paper,4,17,422.75,70.83,16.8,2.8
OFF-PA-10004405,Rediform Voice Mail Log Books,Office Supplies,Paper,2,7,29.2,13.83,47.4,4.2
OFF-PA-10004438,Xerox 1907,Office Supplies,Paper,2,5,98.24,10.25,10.4,3.2
OFF-PA-10004451,Xerox 222,Office Supplies,Paper,7,38,134.78,27.48,20.4,6.0
OFF-PA-10004470,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",Office Supplies,Paper,3,12,40.9,7.35,18.0,5.4
OFF-PA-10004475,Xerox 1940,Office Supplies,Paper,4,14,615.55,101.86,16.5,5.5
OFF-PA-10004519,Spiral Phone Message Books with Labels by Adams,Office Supplies,Paper,4,16,60.03,7.35,12.2,6.1
OFF-PA-10004530,Personal Creations Ink Jet Cards and Labels,Office Supplies,Paper,4,21,321.44,75.78,23.6,6.4
OFF-PA-10004569,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",Office Supplies,Paper,6,27,109.58,24.29,22.2,6.0
OFF-PA-10004609,Xerox 221,Office Supplies,Paper,3,8,73.87,-6.78,-9.2,5.3
OFF-PA-10004610,Xerox 1900,Office Supplies,Paper,6,18,75.33,24.33,32.3,6.1
OFF-PA-10004621,Xerox 212,Office Supplies,Paper,7,28,141.26,19.26,13.6,6.1
OFF-PA-10004665,Advantus Motivational Note Cards,Office Supplies,Paper,5,12,227.94,12.2,5.4,3.3
OFF-PA-10004675,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",Office Supplies,Paper,6,30,99.06,33.62,33.9,5.1
OFF-PA-10004733,Things To Do Today Spiral Book,Office Supplies,Paper,3,16,82.37,3.45,4.2,3.6
OFF-PA-10004734,Southworth Structures Collection,Office Supplies,Paper,2,9,72.8,9.87,13.6,4.3
OFF-PA-10004735,Xerox 1905,Office Supplies,Paper,5,24,146.45,41.65,28.4,5.4
OFF-PA-10004782,Xerox 228,Office Supplies,Paper,4,12,97.2,22.81,23.5,6.2
OFF-PA-10004888,Xerox 217,Office Supplies,Paper,8,41,151.63,36.69,24.2,4.8
OFF-PA-10004911,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",Office Supplies,Paper,5,18,196.98,27.63,14.0,5.0
OFF-PA-10004947,Easy-staple paper,Office Supplies,Paper,3,12,48.79,10.25,21.0,4.8
OFF-PA-10004948,Xerox 190,Office Supplies,Paper,2,10,29.88,11.99,40.1,4.4
OFF-PA-10004965,Xerox 1921,Office Supplies,Paper,3,12,55.94,6.19,11.1,4.9
OFF-PA-10004971,Xerox 196,Office Supplies,Paper,8,32,92.48,0.5,0.5,5.0
OFF-PA-10004983,Xerox 23,Office Supplies,Paper,5,17,134.78,27.97,20.8,5.5
OFF-PA-10004996,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",Office Supplies,Paper,4,23,160.84,30.39,18.9,4.1
OFF-ST-10000025,Fellowes Stor/Drawer Steel Plus Storage Drawers,Office Supplies,Storage,8,33,3397.31,437.63,12.9,12.1
OFF-ST-10000036,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",Office Supplies,Storage,5,17,1620.16,194.36,12.0,12.4
OFF-ST-10000046,Fellowes Super Stor/Drawer Files,Office Supplies,Storage,8,28,3489.48,428.17,12.3,11.4
OFF-ST-10000060,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,Office Supplies,Storage,8,29,2612.2,285.52,10.9,14.5
OFF-ST-10000078,Tennsco 6- and 18-Compartment Lockers,Office Supplies,Storage,10,37,10076.46,1276.73,12.7,12.2
OFF-ST-10000107,Fellowes Super Stor/Drawer,Office Supplies,Storage,4,20,477.3,42.88,9.0,11.3
OFF-ST-10000129,Fellowes Recycled Storage Drawers,Office Supplies,Storage,3,12,1287.95,163.3,12.7,10.9
OFF-ST-10000136,Letter Size File,Office Supplies,Storage,2,11,341.42,50.4,14.8,12.6
OFF-ST-10000142,Deluxe Rollaway Locking File with Drawer,Office Supplies,Storage,5,14,5572.79,690.42,12.4,11.8
OFF-ST-10000321,Akro Stacking Bins,Office Supplies,Storage,6,26,91.52,1.4,1.5,11.6
OFF-ST-10000344,"Neat Ideas Personal Hanging Folder Files, Black",Office Supplies,Storage,7,41,276.66,34.09,12.3,12.2
OFF-ST-10000352,Acco Perma 2700 Stacking Storage Drawers,Office Supplies,Storage,4,14,208.18,29.61,14.2,11.3
OFF-ST-10000419,"Rogers Jumbo File, Granite",Office Supplies,Storage,6,27,277.03,43.32,15.6,13.1
OFF-ST-10000464,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Office Supplies,Storage,5,14,368.46,37.12,10.1,11.6
OFF-ST-10000532,Advantus Rolling Drawer Organizers,Office Supplies,Storage,6,29,1115.92,125.44,11.2,13.0
OFF-ST-10000563,Fellowes Bankers Box Stor/Drawer Steel Plus,Office Supplies,Storage,12,56,1426.31,174.03,12.2,11.3
OFF-ST-10000585,Economy Rollaway Files,Office Supplies,Storage,7,28,3138.8,396.34,12.6,11.7
OFF-ST-10000604,Home/Office Personal File Carts,Office Supplies,Storage,7,29,980.23,129.31,13.2,10.7
OFF-ST-10000615,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",Office Supplies,Storage,8,23,347.31,57.54,16.6,12.2
OFF-ST-10000617,Woodgrain Magazine Files by Perma,Office Supplies,Storage,6,26,69.14,8.85,12.8,12.3
OFF-ST-10000636,Rogers Profile Extra Capacity Storage Tub,Office Supplies,Storage,7,24,518.94,81.12,15.6,10.9
OFF-ST-10000642,"Tennsco Lockers, Gray",Office Supplies,Storage,6,27,402.82,24.9,6.2,11.7
OFF-ST-10000649,Hanging Personal Folder File,Office Supplies,Storage,5,26,251.2,66.16,26.3,11.1
OFF-ST-10000675,"File Shuttle II and Handi-File, Black",Office Supplies,Storage,7,31,1125.15,146.89,13.1,11.2
OFF-ST-10000676,Fellowes Econo/Stor Drawers,Office Supplies,Storage,2,8,581.58,88.19,15.2,10.7
OFF-ST-10000689,"Fellowes Strictly Business Drawer File, Letter/Legal Size",Office Supplies,Storage,7,31,4479.03,582.23,13.0,12.0
OFF-ST-10000736,Carina Double Wide Media Storage Towers in Natural & Black,Office Supplies,Storage,12,43,3028.65,370.75,12.2,12.5
OFF-ST-10000760,Eldon Fold 'N Roll Cart System,Office Supplies,Storage,5,22,301.97,44.52,14.7,12.7
OFF-ST-10000777,"Companion Letter/Legal File, Black",Office Supplies,Storage,5,23,611.71,75.44,12.3,12.2
OFF-ST-10000798,2300 Heavy-Duty Transfer File Systems by Perma,Office Supplies,Storage,4,22,344.72,65.81,19.1,12.1
OFF-ST-10000876,Eldon Simplefile Box Office,Office Supplies,Storage,8,37,345.83,68.23,19.7,11.7
OFF-ST-10000877,Recycled Steel Personal File for Standard File Folders,Office Supplies,Storage,3,12,939.93,125.99,13.4,11.3
OFF-ST-10000885,Fellowes Desktop Hanging File Manager,Office Supplies,Storage,4,24,201.45,35.99,17.9,12.9
OFF-ST-10000918,Crate-A-Files,Office Supplies,Storage,7,33,176.58,27.17,15.4,11.7
OFF-ST-10000934,"Contico 72""H Heavy-Duty Storage System",Office Supplies,Storage,5,18,598.31,93.8,15.7,12.2
OFF-ST-10000943,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,Office Supplies,Storage,7,28,614.06,71.16,11.6,12.6
OFF-ST-10000991,Space Solutions HD Industrial Steel Shelving.,Office Supplies,Storage,8,40,3035.21,368.05,12.1,12.8
OFF-ST-10001031,Adjustable Personal File Tote,Office Supplies,Storage,5,24,270.25,53.1,19.6,11.2
OFF-ST-10001034,Eldon File Chest Portable File,Office Supplies,Storage,1,3,79.4,12.63,15.9,14.2
OFF-ST-10001097,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,Office Supplies,Storage,5,24,3178.13,360.72,11.4,13.9
OFF-ST-10001128,"Carina Mini System Audio Rack, Model AR050B",Office Supplies,Storage,5,24,1731.29,229.35,13.2,10.8
OFF-ST-10001172,"Tennsco Lockers, Sand",Office Supplies,Storage,4,21,323.09,47.32,14.6,11.7
OFF-ST-10001228,"Fellowes Personal Hanging Folder Files, Navy",Office Supplies,Storage,4,11,284.72,28.71,10.1,11.7
OFF-ST-10001228,Personal File Boxes with Fold-Down Carry Handle,Office Supplies,Storage,5,14,177.61,18.52,10.4,12.6
OFF-ST-10001272,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",Office Supplies,Storage,5,17,1465.74,204.49,14.0,11.9
OFF-ST-10001291,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",Office Supplies,Storage,5,20,229.98,25.8,11.2,12.1
OFF-ST-10001321,"Decoflex Hanging Personal Folder File, Blue",Office Supplies,Storage,9,44,518.11,55.31,10.7,12.7
OFF-ST-10001325,Sterilite Officeware Hinged File Box,Office Supplies,Storage,11,40,345.84,52.32,15.1,12.2
OFF-ST-10001328,"Personal Filing Tote with Lid, Black/Gray",Office Supplies,Storage,8,38,459.1,39.09,8.5,11.7
OFF-ST-10001370,Sensible Storage WireTech Storage Systems,Office Supplies,Storage,8,38,2484.3,344.77,13.9,10.8
OFF-ST-10001414,Decoflex Hanging Personal Folder File,Office Supplies,Storage,1,2,46.26,-0.75,-1.6,13.0
